Shivanna's Military Hotel,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Shivanna's Military Hotel,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Masala Kraft Kitchen,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Masala Kraft Kitchen,https://www.zomato.com/manipal/shack-point-by-snack-shack-eshwar-nagar
Fish Factory,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Fish Factory,https://www.zomato.com/manipal/hotel-sri-durga-bhavana-brahmagiri-udupi
Fish Factory,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Fish Factory,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Ghar Ki Rasoi,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Ghar Ki Rasoi,https://www.zomato.com/manipal/biryani-box-boxd-vidyaratna-nagar
Indie Biryani,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Indie Biryani,https://www.zomato.com/manipal/bake-studio-udayavara
Indie Biryani,https://www.zomato.com/manipal/food-palace-vidyaratna-nagar
Indie Biryani,https://www.zomato.com/manipal/shivanna-donne-biryani-vidyaratna-nagar
Indie Biryani,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-kunjibettu-udupi
Hotel Chicken Zain,https://www.zomato.com/manipal/bake-studio-kinnimulki
Hotel Chicken Zain,https://www.zomato.com/manipal/hot-n-cool-vidyaratna-nagar
Coral,https://www.zomato.com/manipal/barista-eshwar-nagar
Coral,https://www.zomato.com/manipal/hotte-thumba-pure-veg-restaurant-saralebettu
Anupam,https://www.zomato.com/manipal/susri-krishna-pure-veg-restaurant-maruthi-veethika-udupi
Shetty Lunch Home,https://www.zomato.com/manipal/the-belgian-waffle-co-tiger-circle
Shetty Lunch Home,https://www.zomato.com/manipal/laziz-pizza-kunjibettu-udupi
Payohima,https://www.zomato.com/manipal/udupi-rasoi-veg-restaurant-pandubettu-udupi
Scirocco,https://www.zomato.com/manipal/mcdonalds-eshwar-nagar
Scirocco,https://www.zomato.com/manipal/pizza-hut-1-vidyaratna-nagar
Scirocco,https://www.zomato.com/manipal/pisces-multicuisine-deluxe-family-restaurant-maruthi-veethika
Scirocco,https://www.zomato.com/manipal/bake-studio-brahmagiri-udupi
Scirocco,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-kunjibettu-udupi
Biryani Paradise,https://www.zomato.com/manipal/hotte-thumba-pure-veg-restaurant-saralebettu
Biryani Box BOXD,https://www.zomato.com/manipal/kathi-junction-tiger-circle
Biryani Box BOXD,https://www.zomato.com/manipal/ghar-ki-rasoi-tiger-circle
Hotel Lake View,https://www.zomato.com/manipal/the-tinyhouse-cafe-vidyaratna-nagar
Hotel Sammana Veg,https://www.zomato.com/manipal/suresh-mess-vidyaratna-nagar
Sagar Ratna,https://www.zomato.com/manipal/barista-eshwar-nagar
Sagar Ratna,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Sagar Ratna,https://www.zomato.com/manipal/hotel-naivedya-kinnimulki
Sagar Ratna,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Jaafna Waffles and Pancakes,https://www.zomato.com/manipal/barista-eshwar-nagar
Jaafna Waffles and Pancakes,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Jaafna Waffles and Pancakes,https://www.zomato.com/manipal/coral-kunjibettu
Jaafna Waffles and Pancakes,https://www.zomato.com/manipal/payohima-1-eshwar-nagar
Malabar Express,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Malabar Express,https://www.zomato.com/manipal/the-blind-spot-cafe-vidyaratna-nagar
Supper Cloud,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Supper Cloud,https://www.zomato.com/manipal/yo-dragon-eshwar-nagar
Hotel Pingara,https://www.zomato.com/manipal/sharada-international-hotels-private-limited-pandubettu-udupi
Time Cafe Restaurant,https://www.zomato.com/manipal/wokaholic-vidyaratna-nagar
Kolkata To Manipal,https://www.zomato.com/manipal/guzzlers-inn-1-saralebettu
Kolkata To Manipal,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Kolkata To Manipal,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Santrupt Military Hotel,https://www.zomato.com/manipal/cafiya-restaurant-maruthi-veethika
Santrupt Military Hotel,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Santrupt Military Hotel,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Leo's Pub,https://www.zomato.com/manipal/hidden-woods-club-and-resort-doddanagudde-udupi
Coast Asia,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Coast Asia,https://www.zomato.com/manipal/kfc-vidyaratna-nagar
Coast Asia,https://www.zomato.com/manipal/shivanna-donne-biryani-vidyaratna-nagar
Saiba Restaurant,https://www.zomato.com/manipal/barista-eshwar-nagar
Saiba Restaurant,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Saiba Restaurant,https://www.zomato.com/manipal/dawath-restaurant-kidiyoor
Saiba Restaurant,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Pisces Multicuisine Deluxe Family Restaurant,https://www.zomato.com/manipal/mcdonalds-eshwar-nagar
Pisces Multicuisine Deluxe Family Restaurant,https://www.zomato.com/manipal/bake-studio-brahmagiri-udupi
Pisces Multicuisine Deluxe Family Restaurant,https://www.zomato.com/manipal/kaliyuga-kunjibettu-udupi
Pisces Multicuisine Deluxe Family Restaurant,https://www.zomato.com/manipal/shivanna-donne-biryani-vidyaratna-nagar
Pisces Multicuisine Deluxe Family Restaurant,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-kunjibettu-udupi
Pind Punjabi,https://www.zomato.com/manipal/barista-eshwar-nagar
Pind Punjabi,https://www.zomato.com/manipal/hotel-naivedya-kinnimulki
Pind Punjabi,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Swadesh Heritage A/C Restaurant,https://www.zomato.com/manipal/barista-eshwar-nagar
Swadesh Heritage A/C Restaurant,https://www.zomato.com/manipal/pind-punjabi-tiger-circle
Swadesh Heritage A/C Restaurant,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Swadesh Heritage,https://www.zomato.com/manipal/barista-eshwar-nagar
Swadesh Heritage,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Swadesh Heritage,https://www.zomato.com/manipal/feast-on-flavours-vidyaratna-nagar
Hotel Udupi Residency,https://www.zomato.com/manipal/the-belgian-waffle-co-tiger-circle
Hotel Udupi Residency,https://www.zomato.com/manipal/dolce-desserts-tiger-circle
Hotel Udupi Residency,https://www.zomato.com/manipal/scoops-n-smiles-kidiyoor-udupi
Hotel Udupi Residency,https://www.zomato.com/manipal/dominos-pizza-kunjibettu-udupi
Scirocco Coffee Valley,https://www.zomato.com/manipal/barista-eshwar-nagar
Scirocco Coffee Valley,https://www.zomato.com/manipal/hotel-naivedya-kinnimulki
Knight Bite,https://www.zomato.com/manipal/spicy-nights-nittur
Knight Bite,https://www.zomato.com/manipal/dominos-pizza-kunjibettu-udupi
Hotte Tumba Fish Court,https://www.zomato.com/manipal/baskin-robbins-vidyaratna-nagar
Hotte Tumba Fish Court,https://www.zomato.com/manipal/fish-factory-brahmagiri
Hotte Tumba Fish Court,https://www.zomato.com/manipal/shivanna-donne-biryani-brahmagiri-udupi
Hotte Tumba Fish Court,https://www.zomato.com/manipal/kwality-walls-frozen-dessert-and-ice-cream-shop-1-kunjibettu-udupi
Golden Spoon Restaurant,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Golden Spoon Restaurant,https://www.zomato.com/manipal/kamath-cafe-1-eshwar-nagar
Pisces Lounge,https://www.zomato.com/manipal/the-chennai-express-1-eshwar-nagar
Dakshin,https://www.zomato.com/manipal/golden-spoon-restaurant-eshwar-nagar
Viraasat The Heritage Fine Dine,https://www.zomato.com/manipal/fish-factory-brahmagiri
Heafoo Restaurant,https://www.zomato.com/manipal/hotel-priyadrshini-brahmagiri
Heafoo Restaurant,https://www.zomato.com/manipal/bake-studio-kinnimulki
Shivanna Donne Biryani,https://www.zomato.com/manipal/barista-eshwar-nagar
Shivanna Donne Biryani,https://www.zomato.com/manipal/rolls-mania-eshwar-nagar
Shivanna Donne Biryani,https://www.zomato.com/manipal/dominos-pizza-vidyaratna-nagar
Shivanna Donne Biryani,https://www.zomato.com/manipal/dolphin-lunch-home-maruthi-veethika
Shivanna Donne Biryani,https://www.zomato.com/manipal/pizza-hut-eshwar-nagar
Food Hut,https://www.zomato.com/manipal/barista-eshwar-nagar
Food Hut,https://www.zomato.com/manipal/payohima-1-eshwar-nagar
Food Hut,https://www.zomato.com/manipal/hotte-thumba-pure-veg-restaurant-saralebettu
K P Foods and Snacks,https://www.zomato.com/manipal/suresh-mess-vidyaratna-nagar
